asset_id,ticker,exchange,company_name,cik,sec_entity_name,sic,fiscal_year_end,sec_ticker,sec_exchange,identity_status,review_reason,evidence_source,submissions_available,companyfacts_available,basic_concepts_available,evidence_hash,phase
U00002,AACB,NASDAQ,Artius II Acquisition Inc. - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,8f27cfa136eabadd2e8d64bd003ca36637d88aba80801f5146eca4c74f2fa847,v2.38D
U00003,AACI,NASDAQ,Armada Acquisition Corp. III - Class A Ordinary Share,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,b77cdfb25f112490391eb4f7f3cd590abf45b41977189f69c4e6e0ea3fc78328,v2.38D
U00004,AACO,NASDAQ,Abony Acquisition Corp. I - Class A Ordinary Share,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,df8f856a268fb97baa4a17ea1455cca8596d0e70f9283fb0848462a06b560640,v2.38D
U00005,AACP,NASDAQ,Apogee Acquisition Corp - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,42825ccbb61c0b7dc982dbc4dc025f6d138cae11b113b6b8d8901ee95a08c892,v2.38D
U00024,ACAA,NASDAQ,Averin Capital Acquisition Corp. - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,889a0fc287e8082dedd2958691377cf27b455757523408f86471c34140a85f12,v2.38D
U00031,ACGC,NASDAQ,ACP Holdings Acquisition Corp. - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,11961f32de11e309ad29647d17454244bf415fb2ed2720baeab02257dc089c2b,v2.38D
U00050,ADAC,NASDAQ,American Drive Acquisition Company - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,f37f1de71131e0794ac441f31cf699dc2bc2d46a14c064c72068871293afc6a0,v2.38D
U00052,ADAM,NASDAQ,"Adamas Trust, Inc. - Common Stock",,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_fund_or_trust,v2.38C US census,false,false,0,f8ba2719cdf2f75debcd9e000a10372f833daa8080939f5abf64bd831772e954,v2.38D
U00068,AEAQ,NASDAQ,Activate Energy Acquisition Corp. - Class A Ordinary Share,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,e99ef1f0966a45be03040af3ecbac15fa8a98bc64083f437df676abbe8f45dcf,v2.38D
U00079,AESP,NASDAQ,Aeon Acquisition I Corp. - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,716a59d11028801db3d2f28093fbabab18bfbb46345dd6a71f9bdc0d4767285a,v2.38D
U00082,AFBI,NASDAQ,"Affinity Bancshares, Inc. - Common Stock",,,,,,,US_SEC_CIK_MISSING,ticker not found in SEC company_tickers_exchange cache,SEC company_tickers_exchange cache,false,false,0,22e1e0ed49d7a938cae11dcc76d757714e59ddb6f100b61d9419efca6a37e2a6,v2.38D
U00127,ALBT,NASDAQ,Avalon GloboCare Corp. - Common Stock,,,,,,,US_SEC_CIK_MISSING,ticker not found in SEC company_tickers_exchange cache,SEC company_tickers_exchange cache,false,false,0,28a667792cbd0d3d7a574e89456506a5dad17570d71ea37ef3b4376af8fcd474,v2.38D
U00132,ALF,NASDAQ,Centurion Acquisition Corp. - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,57babf49f17cd9e58f126aa035172ded04ce42aab19e14bd0780f2ad2635394e,v2.38D
U00138,ALIS,NASDAQ,Calisa Acquisition Corp - Ordinary shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,384d06711ee6572851172ad1af8b061530d514535b07b2839b990c7977b09b05,v2.38D
U00164,AMAN,NASDAQ,Amanat Acquisition Corp - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,3657e0babafa158b4cf0dc5128aa71c6aa93ae57028920595d80d6741b524752,v2.38D
U00196,ANSC,NASDAQ,Agriculture & Natural Solutions Acquisition Corporation - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,063a127e6aca2f69e707945cb9f338bbe31c0f824efb9334c4b45c9622a0867f,v2.38D
U00203,APAC,NASDAQ,StoneBridge Acquisition II Corporation - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,0b4accac5c5f82dfcdd415731a0facfb6b51601dc8cca1d204fc5dcb17ab4956,v2.38D
U00210,APM,NASDAQ,Aptorum Group Limited - Class A Ordinary Shares,,,,,,,US_SEC_CIK_MISSING,ticker not found in SEC company_tickers_exchange cache,SEC company_tickers_exchange cache,false,false,0,4b7ed4263ae0b8edea8eba08264bf0c3f9b7951412ed8efa197822e4f3da9ae0,v2.38D
U00211,APMC,NASDAQ,AmperCap Acquisition Company - Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,e6a65273415870451959c90bedbf6cd7864b56421a7719aa617903c88b30ea92,v2.38D
U00231,ARCC,NASDAQ,Ares Capital Corporation - Closed End Fund,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_fund_or_trust,v2.38C US census,false,false,0,45f59cd51b33604c19ded108425c6222b3bf2927778aabe66fe7d9cba7f987d7,v2.38D
U00233,ARCL,NASDAQ,ARC Group Acquisition I Corp - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,bbc4be544ba9dadae31463ad1fbb0016a41b399a5bc3e8acb55f7fcf3f534b1a,v2.38D
U00245,ARTC,NASDAQ,Art Technology Acquisition Corp. - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,c158e04102e37983e016a795df37dde2db341ba9127a4bbeb1fe4cb86bddf379,v2.38D
U00259,ASPC,NASDAQ,A SPAC III Acquisition Corp. - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,b3880d0caf44f04d7132ca624db295b50c5713a78c06ea67a75efdf6e8066c1e,v2.38D
U00321,AXIN,NASDAQ,Axiom Intelligence Acquisition Corp 1 - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,bc133556c7a14a819cb294ee186c57a30ce101e2269419668cce9fdbb7e43c77,v2.38D
U00330,BACC,NASDAQ,Blue Acquisition Corp. - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,f97c4ce2af2978c15ded1420f2a105c321500b69160e10550a2e1d6d8a12b05f,v2.38D
U00337,BANX,NASDAQ,ArrowMark Financial Corp. - Closed End Fund,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_fund_or_trust,v2.38C US census,false,false,0,689c42bc5658c6114ae78885873400781b786d3130ad1f6b9caf334b2c5a91ab,v2.38D
U00341,BAYA,NASDAQ,Bayview Acquisition Corp - Ordinary Share,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,5d96e5cd675ac96f545cbaa4a676cc87c86f2a5d70f8213528a0fd867f206c00,v2.38D
U00343,BBCQ,NASDAQ,Bleichroeder Acquisition Corp. II - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,88d87c94c9ad746b4977053cdf8a4801c7da2654fd247fc0cb208ca62727d389,v2.38D
U00352,BCAR,NASDAQ,D. Boral ARC Acquisition I Corp. - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,5f56a61ab91766f487f171f25a5a45fbda7643e82a8309c1c2453d2f9dd3041a,v2.38D
U00357,BCIC,NASDAQ,BCP Investment Corporation - Closed End Fund,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_fund_or_trust,v2.38C US census,false,false,0,efbcd9a5d0bd371b2e9e490cb5761510c2d5ed36425219943e9e04ede618ca1e,v2.38D
U00366,BEAG,NASDAQ,Bold Eagle Acquisition Corp. - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,aa3808912c71c60146931002b965b445888d48c3bf7e7a150c4872f42b128c4c,v2.38D
U00386,BHAV,NASDAQ,BHAV Acquisition Corp - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,651a7f58cc129a85bd0757451a190a4d524a88efa37c892e4fcdfa460bf90c91,v2.38D
U00395,BIXI,NASDAQ,Bitcoin Infrastructure Acquisition Corp Ltd. - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,af73b01a9f430dcb83a982247a0a29a9d75fe7e82ead18c005697aed9fbdef95,v2.38D
U00399,BKHA,NASDAQ,Black Hawk Acquisition Corporation - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,3b6209dd032b2cbe20e94ddc49040905ad0f10b57f056e7d11f9e91bbf4f8812,v2.38D
U00413,BLRK,NASDAQ,Bluerock Acquisition Corp. - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,0d9b24ab9766689105984eb490701fdb067c40cc1acbfc5accbe684cb37e579a,v2.38D
U00414,BLUW,NASDAQ,Blue Water Acquisition Corp. III - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,7920df6b6b4ef2a9422b184c9ac4c492a7a13f9d05ac6b353f4334683b46a808,v2.38D
U00416,BLZR,NASDAQ,Trailblazer Acquisition Corp. - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,09e840a7e1d5e7e0a6cf16d75427531ef014c7b01b1c2e4e7e175b1c17ea1a78,v2.38D
U00431,BNRG,NASDAQ,Brenmiller Energy Ltd - Ordinary Shares,,,,,,,US_SEC_CIK_MISSING,ticker not found in SEC company_tickers_exchange cache,SEC company_tickers_exchange cache,false,false,0,91be8683c7eee46fe6021328835f3a4b4885bae3bd022d80ac3cc08114200f62,v2.38D
U00433,BNZI,NASDAQ,"Banzai International, Inc. - Class A Common Stock",,,,,,,US_SEC_CIK_MISSING,ticker not found in SEC company_tickers_exchange cache,SEC company_tickers_exchange cache,false,false,0,b1554f98dfde2d62f5e51a6f0b891c404260aa883abf976c91e6c5fad8d4d1fa,v2.38D
U00445,BPAC,NASDAQ,Blueport Acquisition Ltd - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,00d148a5115dcde5014d2213d46a1be7d3ab4315668f9df4182687a348e9b07f,v2.38D
U00452,BREZ,NASDAQ,Breeze Acquisition Corp. II - Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,b754e8ee7251d3efe42cae5cb69ad0888d010fbc913f3cc7bec1991ba4c1f0fe,v2.38D
U00462,BSAA,NASDAQ,BEST SPAC I Acquisition Corp. - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,d3d8503ac4a490ebb24a544a7e434f70716591f6d07056cb596b63d2b1ab2fee,v2.38D
U00508,CAII,NASDAQ,Collective Acquisition Corp. II - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,67f95c4566ade6cc515a24df2f971c8efa764184063afc4985a2a2480bbcda5f,v2.38D
U00514,CAPN,NASDAQ,Cayson Acquisition Corp - Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,361f1b5f6c3e05d7fc649a9901be1f674ac4c252a75e43f909f4f939f09c9a2a,v2.38D
U00517,CAQ,NASDAQ,Cambridge Acquisition Corp. - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,043fa4bb8e0b485e47faa5853bf9dd060fb6aba37067fa08f07e236dd6734390,v2.38D
U00540,CCAQ,NASDAQ,Collective Acquisition Corp. - Class A ordinary shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,3d2d0f6c13a65574b6d708a4f59d8287527ae58fb33420fc8096e7d5ee546afb,v2.38D
U00545,CCD,NASDAQ,Calamos Dynamic Convertible & Income Fund - Closed End Fund,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_fund_or_trust,v2.38C US census,false,false,0,085cdbd667d4ed3880c7489bc253503804c804b5b461d4b69b7a175f3019e40d,v2.38D
U00550,CCII,NASDAQ,Cohen Circle Acquisition Corp. II - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,4a474a15ea1aadad2cca740043d3507c2099fdad02ca0067d8b74fb03d3425e1,v2.38D
U00551,CCIX,NASDAQ,Churchill Capital Corp IX - Ordinary Shares,,,,,,,US_SEC_CIK_MISSING,ticker not found in SEC company_tickers_exchange cache,SEC company_tickers_exchange cache,false,false,0,8efa7058157d1c5592d89b59d858188334279b00219a43bad51c27f21b83778b,v2.38D
U00555,CCRN,NASDAQ,"Cross Country Healthcare, Inc. - Common Stock",,,,,,,US_SEC_CIK_MISSING,ticker not found in SEC company_tickers_exchange cache,SEC company_tickers_exchange cache,false,false,0,e9549adfdf200c35d3f7a4912e97e73f53621f12001d33f659bcfd88ee16527a,v2.38D
U00594,CGBD,NASDAQ,"Carlyle Secured Lending, Inc. - Closed End Fund",,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_fund_or_trust,v2.38C US census,false,false,0,25bff78ddd3d63ff7232e31fe243b4a144e9f77c3a4ae6954abc962d3a2ed456,v2.38D
U00600,CGO,NASDAQ,Calamos Global Total Return Fund - Closed End Fund,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_fund_or_trust,v2.38C US census,false,false,0,d64fd34c3983611f2fdf256314a309db686adef6bf16674f1e336a7793c58d89,v2.38D
U00605,CHAR,NASDAQ,Charlton Aria Acquisition Corporation - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,3f38c2af80b3550e09e9ec996d7df865d7b2c90ca0f8e082cdadba86e1f06f10,v2.38D
U00609,CHEC,NASDAQ,Chenghe Acquisition III Co. - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,448637e29ac98c1305e36c7a4099aded43f6db722b17b43fdb850d45ab06daa3,v2.38D
U00611,CHI,NASDAQ,Calamos Convertible Opportunities and Income Fund - Closed End Fund,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_fund_or_trust,v2.38C US census,false,false,0,f95e703c795530e7af3ca7c640f5c5538027120c5995a950a48359d19bf1bf17,v2.38D
U00615,CHPG,NASDAQ,ChampionsGate Acquisition Corporation - Class A Ordinary Share,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,bfb63728dbed57dd964ebda184ae291243feeedc4acefc0702aaced4f604d7be,v2.38D
U00623,CHW,NASDAQ,Calamos Global Dynamic Income Fund - Closed End Fund,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_fund_or_trust,v2.38C US census,false,false,0,edb4f710a45b795fc4554944dccce59dbafbec05c089d46fc92e6668e5cdebe1,v2.38D
U00624,CHY,NASDAQ,Calamos Convertible and High Income Fund - Closed End Fund,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_fund_or_trust,v2.38C US census,false,false,0,3231ab2a618fc3ccb9fdb8ce32736a548827d18fd81fa583530af0b9f9df10e2,v2.38D
U00694,COLA,NASDAQ,Columbus Acquisition Corp - Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,8f3f17af2b253f4fe2d0dd81acfb8312c057ce3f3ff0fca89347eb6cdb059ab0,v2.38D
U00711,CPRX,NASDAQ,"Catalyst Pharmaceuticals, Inc. - Common Stock",,,,,,,US_SEC_CIK_MISSING,ticker not found in SEC company_tickers_exchange cache,SEC company_tickers_exchange cache,false,false,0,bec5ddde5f7d3dfc02c173d2670a7d6efb679221ee4f294330c7290b6fc7c985,v2.38D
U00714,CPZ,NASDAQ,Calamos Long/Short Equity & Dynamic Income Trust - Closed End Fund,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_fund_or_trust,v2.38C US census,false,false,0,5f6d6a5878852a081ffc3dc109e3636297911baf82ee4bc32a5a1adbd2bd243b,v2.38D
U00715,CRAC,NASDAQ,Crown Reserve Acquisition Corp. I - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,233c1528d13e35e02607d2d47776d76a9cfd26afee7b58b69c7aae15e6323084,v2.38D
U00717,CRAN,NASDAQ,Crane Harbor Acquisition Corp. II - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,dc317490caa5f9d4a18f2cc8e45e68c07ed66c2c0278d774738f25e0a7c64e96,v2.38D
U00718,CRAQ,NASDAQ,Cal Redwood Acquisition Corp. - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,c67f1be681b56ca815978ad6a4bb2b13bc9a9c2e9b3849f09ae92facc78fa1c1,v2.38D
U00754,CSQ,NASDAQ,Calamos Strategic Total Return Fund - Closed End Fund,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_fund_or_trust,v2.38C US census,false,false,0,5d7464c3457bb32624fc286ce5ef880439f0e04f18560f06eefe8f32e7d6b629,v2.38D
U00759,CTAA,NASDAQ,ClearThink 1 Acquisition Corp. - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,9b555f29bef361ae85e8fc39321772ef7bf33a88dfd2e0316444de3b2acbfb70,v2.38D
U00761,CTBI,NASDAQ,"Community Trust Bancorp, Inc. - Common Stock",,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_fund_or_trust,v2.38C US census,false,false,0,427ccced8178cb9427f093a10190d74d29deb80e14afd5782e5832c9360383e5,v2.38D
U00806,DAAQ,NASDAQ,Digital Asset Acquisition Corp. - Class A Ordinary shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,42da95919ed071af7b281c92a4cdecab0c0b11772df5d4820148aacff4540c96,v2.38D
U00813,DBCA,NASDAQ,D. Boral Acquisition I Corp. - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,f4b0a4aab1bcd854a3cf502647cd24e66c649c94c7af97e076aa69d176ecb839,v2.38D
U00837,DHC,NASDAQ,Diversified Healthcare Trust - Common Shares of Beneficial Interest,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_fund_or_trust,v2.38C US census,false,false,0,0cfec29e9c80cc1360ae6931e861457db9bc0f83e92e0f3e0966e99287eb72de,v2.38D
U00850,DMAA,NASDAQ,Drugs Made In America Acquisition Corp. - Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,bb5d96ab49051a6c13db1d21183ba3d0b7239b706e139253dae586eae3488c05,v2.38D
U00852,DMII,NASDAQ,Drugs Made In America Acquisition II Corp. - Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,afccfe663400ce4c1780d9dba52f079e3b3fb77ae4fdd15be5de937646e0e3c3,v2.38D
U00869,DRDB,NASDAQ,Roman DBDR Acquisition Corp. II - Ordinary shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,9d0dbd2877e568439cf5b96726fae66b330f8ad4aad204b9a7f722bfde1ab2c6,v2.38D
U00876,DSAC,NASDAQ,Daedalus Special Acquisition Corp. - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,dee60a729dd9d7ee5eedfc96fc5a454cc1aed0ef664895c866f33458f51c36ac,v2.38D
U00886,DTSQ,NASDAQ,DT Cloud Star Acquisition Corporation - Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,85dc35b9ea51365fe0d1519cc149b2e10be9b3c89b27d436f6f57003e27c2100,v2.38D
U00899,DXR,NASDAQ,Daxor Corporation - Closed End Fund,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_fund_or_trust,v2.38C US census,false,false,0,14a82a1e5789f4fd7e211615bc8af4ce4fdf2cf1497ab0e3ef40e4a057dfed6a,v2.38D
U00905,EA,NASDAQ,Electronic Arts Inc. - Common Stock,,,,,,,US_SEC_CIK_MISSING,ticker not found in SEC company_tickers_exchange cache,SEC company_tickers_exchange cache,false,false,0,465d106338a7aaf90a4a8725c128ede4341c830653d4a69271a917f0e91b8fd0,v2.38D
U00929,EGHA,NASDAQ,EGH Acquisition Corp. - Class A ordinary shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,803e8fa1e35b202c6090f0c5f508f4c2e924d09069e877068b4e86190b1bccbf,v2.38D
U00945,ELSE,NASDAQ,"Electro-Sensors, Inc. - Common Stock",,,,,,,US_SEC_CIK_MISSING,ticker not found in SEC company_tickers_exchange cache,SEC company_tickers_exchange cache,false,false,0,121ded3f9ff1bb977dfd3f9d4e25bf98f0ef8bc6d1f7f65ee9b644fa198c44ff,v2.38D
U00955,EMIS,NASDAQ,Emmis Acquisition Corp. - Class A Ordinary Share,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,690f8e1eb5803ceaac4a7d7b2759ecb54655adc08325f2a1db30780fa091ef86,v2.38D
U00958,EMPG,NASDAQ,Empro Group Inc. - Ordinary shares,,,,,,,US_SEC_CIK_MISSING,ticker not found in SEC company_tickers_exchange cache,SEC company_tickers_exchange cache,false,false,0,97341a183a406e5e8cd449669387657cf09cd5958844a6cde2ba9e394c3ed550,v2.38D
U00989,ESPR,NASDAQ,"Esperion Therapeutics, Inc. - Common Stock",,,,,,,US_SEC_CIK_MISSING,ticker not found in SEC company_tickers_exchange cache,SEC company_tickers_exchange cache,false,false,0,c54e1b70de21a995f7b1d9e66d871b2436f0a65265c6b4b08b8fbed89c9c0453,v2.38D
U00997,EURK,NASDAQ,Eureka Acquisition Corp - Class A Ordinary Share,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,8c8afa4bf67ec8ec0ce4036a7cedd991da452b96d6b92dbe64b629d25e6bc167,v2.38D
U01004,EVOX,NASDAQ,Evolution Global Acquisition Corp - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,998c0aaee20daa906effe6b0af1cbc513875caf92cb112e3664ca425ad7112e3,v2.38D
U01006,EVTV,NASDAQ,"Envirotech Vehicles, Inc. - Common stock",,,,,,,US_SEC_CIK_MISSING,ticker not found in SEC company_tickers_exchange cache,SEC company_tickers_exchange cache,false,false,0,0f8d4c66ff1b233cd178175974bad83db85789f70bd4f07e0c02fbc99b98b556,v2.38D
U01027,FACT,NASDAQ,FACT II Acquisition Corp. - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,22088341946a0971b6c4a6446261ab106f677749da4b5ff4e30ac9709da432d7,v2.38D
U01052,FDUS,NASDAQ,Fidus Investment Corporation - Closed End Fund,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_fund_or_trust,v2.38C US census,false,false,0,d0a3bd3277ff6d339b18c22529ef73db02e075a0f59aace0cd4e38c490640ef6,v2.38D
U01061,FERA,NASDAQ,Fifth Era Acquisition Corp I - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,3ed0b7b51eb9e331d46b1bb4f3041d8dd7a688a8ced74c7127c495fa7e8e6420,v2.38D
U01068,FGII,NASDAQ,FG Imperii Acquisition Corp. - Class A Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,50277fa2fd755617957d783b95425397d33e3b010c057c3e99609949ebc1aea5,v2.38D
U01070,FGMC,NASDAQ,FG Merger II Corp. - Common stock,,,,,,,US_SEC_CIK_MISSING,ticker not found in SEC company_tickers_exchange cache,SEC company_tickers_exchange cache,false,false,0,de7ef38d689ca30744ae6f7a6363f49e28b87285cbaf456cd648cb5cce085055,v2.38D
U01077,FIGX,NASDAQ,FIGX Capital Acquisition Corp. - Class A ordinary share,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,0872174e4b09232a742243a9b21a92ffabb06018103b9141c4f9699070fc944c,v2.38D
U01101,FMAC,NASDAQ,Future Money Acquisition Corporation - Ordinary Shares,,,,,,,US_SEC_NOT_ELIGIBLE,company_name_indicates_acquisition_company_or_blank_check,v2.38C US census,false,false,0,2c4cc5e5207d1af9382657f8493bca0c4b7bfa81961118b2fffff5fe9aa9d41a,v2.38D
